printing_id,printing_code,set_code,card_id,card_name,rarity,variant_name
394,ABYR-EN085,ABYR,57043117,Giant Soldier of Steel,Secret Rare,
395,ABYR-EN086,ABYR,83438826,Noble Arms - Arfeudutyr,Rare,
396,ABYR-EN087,ABYR,20822520,Spellbook Library of the Heliosphere,Secret Rare,
397,ABYR-EN088,ABYR,56321639,Spellbook Star Hall,Rare,
398,ABYR-EN089,ABYR,83715234,Attack the Moon!,Super Rare,
399,ABYR-EN090,ABYR,7914843,Electromagnetic Bagworm,Common,
400,ABYR-EN091,ABYR,73778008,Rage of the Deep Sea,Common,
401,ABYR-EN092,ABYR,31975743,Ape Magician,Common,
402,ABYR-EN093,ABYR,67675300,Snowdust Dragon,Common,
403,ABYR-EN094,ABYR,3070049,Snow Dragon,Common,
404,ABYR-EN095,ABYR,30464153,Uminotaurus,Rare,
405,ABYR-EN096,ABYR,66853752,Fishborg Launcher,Common,
406,ABYR-EN097,ABYR,73776643,Papa-Corn,Rare,
407,ABYR-EN098,ABYR,48049769,Thunder Sea Horse,Secret Rare,
408,ABYR-EN099,ABYR,440556,Bahamut Shark,Secret Rare,
409,ABYR-ENSE1,ABYR,3606728,Gagaga Girl,Super Rare,
410,ABYR-ENSE2,ABYR,41930553,Dark Smog,Super Rare,
411,ABYR-ENSP1,ABYR,95772051,Ignoble Knight of Black Laundsallyn,Ultra Rare,
412,AC18-EN001,AC18,20228463,Ceremonial Bell,Super Rare,
413,AC18-EN002,AC18,81587028,Box of Friends,Super Rare,
414,AC18-EN003,AC18,61318483,Ghostrick Jackfrost,Super Rare,
415,AC18-EN004,AC18,84472026,Ghostrick Yeti,Super Rare,
416,AC18-EN005,AC18,14462257,Ice Queen,Super Rare,
417,AC18-EN006,AC18,27769400,Tualatin,Super Rare,
418,AC18-EN007,AC18,81109178,Fire Cracker,Super Rare,
419,AC18-EN008,AC18,91133740,Snowman Eater,Super Rare,
420,AC18-EN009,AC18,42874792,Wind-Up Rabbit,Super Rare,
421,AC18-EN010,AC18,85239662,Mystical Fairy Elfuria,Super Rare,
422,AC18-EN011,AC18,31437713,Number 82: Heartlandraco,Super Rare,
423,AC18-EN012,AC18,46565218,Santa Claws,Super Rare,
424,AC18-EN013,AC18,61441708,Sacred Phoenix of Nephthys,Super Rare,
425,AC18-EN014,AC18,42338879,Cockadoodledoo,Super Rare,
426,AC18-EN015,AC18,83675475,Token Feastevil,Super Rare,
427,AC18-EN016,AC18,82257940,Gift Exchange,Super Rare,
428,AC18-EN017,AC18,48686504,Lonefire Blossom,Super Rare,
429,AC18-EN018,AC18,67629977,Hoshiningen,Ultra Rare,
430,AC18-EN019,AC18,24096499,"Valerifawn, Mystical Beast of the Forest",Ultra Rare,
431,AC18-EN020,AC18,58132856,Toy Magician,Ultra Rare,
432,AC18-EN021,AC18,90590303,Number 41: Bagooska the Terribly Tired Tapir,Ultra Rare,
433,AC18-EN022,AC18,62015408,Ghost Reaper & Winter Cherries,Ultra Rare,
434,AC18-EN023,AC18,64697431,"Hey, Trunade!",Ultra Rare,
435,AC18-EN024,AC18,97173708,Oh Tokenbaum!,Ultra Rare,
436,AC19-EN001,AC19,40640057,Kuriboh,Ultra Rare,
437,AC19-EN002,AC19,40703222,Multiply,Super Rare,
438,AC19-EN003,AC19,40703223,Kuriboh Token,Super Rare,
439,AC19-EN004,AC19,46613515,Clear Kuriboh,Super Rare,
440,AC19-EN005,AC19,33776734,Winged Kuriboh LV9,Super Rare,
441,AC19-EN006,AC19,80831721,Sabatiel - The Philosopher's Stone,Super Rare,
442,AC19-EN007,AC19,15471265,Berserker Crush,Super Rare,
443,AC19-EN008,AC19,38491199,Junkuriboh,Super Rare,
444,AC19-EN009,AC19,40817915,Kurivolt,Super Rare,
445,AC19-EN010,AC19,2830693,Rainbow Kuriboh,Super Rare,
446,AC19-EN011,AC19,41999284,Linkuriboh,Ultra Rare,
447,AC19-EN012,AC19,33245030,Sphere Kuriboh,Super Rare,
448,AC19-EN013,AC19,50185950,Relinkuriboh,Super Rare,
449,AC19-EN014,AC19,78355370,Kuribohrn,Super Rare,
450,AC19-EN015,AC19,89086566,Detonate,Super Rare,
451,AC19-EN016,AC19,35112613,Kuriphoton,Super Rare,
452,AC19-EN017,AC19,47432275,Kuribon,Super Rare,
453,AC19-EN018,AC19,2295440,One for One,Ultra Rare,
454,AC19-EN019,AC19,16404809,Kuribandit,Ultra Rare,
455,AC19-EN020,AC19,20065322,The Flute of Summoning Kuriboh,Ultra Rare,
456,AC19-EN021,AC19,57116033,Winged Kuriboh,Ultra Rare,
457,AC19-EN022,AC19,25573054,Transcendent Wings,Super Rare,
458,AC19-EN023,AC19,98585345,Winged Kuriboh LV10,Super Rare,
459,AC19-EN024,AC19,69181753,Performapal Kuribohble,Ultra Rare,
460,AGOV-EN000,AGOV,15845914,Magicians of Bonds and Unity,Quarter Century Secret Rare,
461,AGOV-EN001,AGOV,14513273,Supreme King Gate Magician,Super Rare,
462,AGOV-EN002,AGOV,41908872,Supreme King Dragon Lightwurm,Common,
463,AGOV-EN003,AGOV,77392987,T.G. Rocket Salamander,Quarter Century Secret Rare,
464,AGOV-EN003,AGOV,77392987,T.G. Rocket Salamander,Secret Rare,
465,AGOV-EN004,AGOV,14391625,Visas Samsara,Quarter Century Secret Rare,
466,AGOV-EN004,AGOV,14391625,Visas Samsara,Secret Rare,
467,AGOV-EN005,AGOV,40785230,Veda Kalarcanum,Super Rare,
468,AGOV-EN006,AGOV,72270339,Diabellstar the Black Witch,Quarter Century Secret Rare,
469,AGOV-EN006,AGOV,72270339,Diabellstar the Black Witch,Secret Rare,
470,AGOV-EN007,AGOV,9674034,Snake-Eye Ash,Super Rare,
471,AGOV-EN008,AGOV,45663742,Snake-Eye Oak,Super Rare,
472,AGOV-EN009,AGOV,12058741,Snake-Eye Birch,Super Rare,
473,AGOV-EN010,AGOV,48452496,Snake-Eyes Flamberge Dragon,Quarter Century Secret Rare,
474,AGOV-EN010,AGOV,48452496,Snake-Eyes Flamberge Dragon,Secret Rare,
475,AGOV-EN011,AGOV,84941194,"Imsety, Glory of Horus",Quarter Century Secret Rare,
476,AGOV-EN011,AGOV,84941194,"Imsety, Glory of Horus",Secret Rare,
477,AGOV-EN012,AGOV,11335209,"Duamutef, Blessing of Horus",Quarter Century Secret Rare,
478,AGOV-EN012,AGOV,11335209,"Duamutef, Blessing of Horus",Secret Rare,
479,AGOV-EN013,AGOV,47330808,"Hapi, Guidance of Horus",Super Rare,
480,AGOV-EN014,AGOV,74725513,"Qebehsenuef, Protection of Horus",Super Rare,
481,AGOV-EN015,AGOV,10113611,Wattuna,Common,
482,AGOV-EN016,AGOV,46518210,"Nephilabyss, the Ogdoadic Overlord",Super Rare,
483,AGOV-EN017,AGOV,73602965,Arias the Labrynth Butler,Quarter Century Secret Rare,
484,AGOV-EN017,AGOV,73602965,Arias the Labrynth Butler,Secret Rare,
485,AGOV-EN018,AGOV,9091064,Vanquish Soul Jiaolong,Quarter Century Secret Rare,
486,AGOV-EN018,AGOV,9091064,Vanquish Soul Jiaolong,Ultra Rare,
487,AGOV-EN019,AGOV,46485778,Poissonniere de Nouvelles,Super Rare,
488,AGOV-EN020,AGOV,72880377,Dark Hole Dragon,Quarter Century Secret Rare,
489,AGOV-EN020,AGOV,72880377,Dark Hole Dragon,Ultra Rare,
490,AGOV-EN021,AGOV,9275482,UFOLight,Common,
491,AGOV-EN022,AGOV,35263180,Seed-Spitting Saplings,Super Rare,
492,AGOV-EN023,AGOV,71768839,I.A.S. -Invasive Alien Species-,Common,
493,AGOV-EN024,AGOV,8152834,Tarai,Common,
494,AGOV-EN025,AGOV,34541543,Master Tao the Chanter,Common,
495,AGOV-EN026,AGOV,71545247,Cursed Bride Doll,Common,
496,AGOV-EN027,AGOV,7930346,Origami Goddess,Common,
497,AGOV-EN028,AGOV,33325951,Shinobaroness Shade Peacock,Common,
498,AGOV-EN029,AGOV,60823690,Shinobaron Shade Peacock,Common,
499,AGOV-EN030,AGOV,6218704,Odd-Eyes Arcray Dragon,Quarter Century Secret Rare,
500,AGOV-EN030,AGOV,6218704,Odd-Eyes Arcray Dragon,Ultra Rare,
501,AGOV-EN031,AGOV,33202303,Earthbound Servant Geo Gremlina,Common,
502,AGOV-EN032,AGOV,69601012,Berfomet the Mythical King of Phantom Beasts,Super Rare,
503,AGOV-EN033,AGOV,95095116,"Gaia Prominence, the Fierce Force",Common,
504,AGOV-EN034,AGOV,32480825,T.G. Mighty Striker,Super Rare,
505,AGOV-EN035,AGOV,68989420,T.G. Over Dragonar,Quarter Century Secret Rare,
506,AGOV-EN035,AGOV,68989420,T.G. Over Dragonar,Ultra Rare,
507,AGOV-EN036,AGOV,95973569,T.G. Glaive Blaster,Quarter Century Secret Rare,
508,AGOV-EN036,AGOV,95973569,T.G. Glaive Blaster,Ultra Rare,
509,AGOV-EN037,AGOV,21368273,Mannadium Trisukta,Quarter Century Secret Rare,
510,AGOV-EN037,AGOV,21368273,Mannadium Trisukta,Ultra Rare,
511,AGOV-EN038,AGOV,67752972,Wattkyuki,Common,
512,AGOV-EN039,AGOV,94151981,Xyz Armor Torpedo,Super Rare,
513,AGOV-EN040,AGOV,20145685,Xyz Armor Fortress,Super Rare,
514,AGOV-EN041,AGOV,67630394,Full Armored Dark Knight Lancer,Quarter Century Secret Rare,
515,AGOV-EN041,AGOV,67630394,Full Armored Dark Knight Lancer,Ultra Rare,
516,AGOV-EN042,AGOV,93039339,Super Starslayer TY-PHON - Sky Crisis,Quarter Century Secret Rare,
517,AGOV-EN042,AGOV,93039339,Super Starslayer TY-PHON - Sky Crisis,Ultra Rare,
518,AGOV-EN043,AGOV,29423048,Infernal Flame Banshee,Quarter Century Secret Rare,
519,AGOV-EN043,AGOV,29423048,Infernal Flame Banshee,Ultra Rare,
520,AGOV-EN044,AGOV,56818742,Transcendosaurus Exaraptor,Common,
521,AGOV-EN045,AGOV,92812851,Exceed the Pendulum,Super Rare,
522,AGOV-EN046,AGOV,29301450,S:P Little Knight,Quarter Century Secret Rare,
523,AGOV-EN046,AGOV,29301450,S:P Little Knight,Secret Rare,
524,AGOV-EN047,AGOV,55795155,Pendulum Evolution,Common,
525,AGOV-EN048,AGOV,82190203,Wings of Light,Super Rare,
526,AGOV-EN049,AGOV,28189908,T.G. Limiter Removal,Quarter Century Secret Rare,
527,AGOV-EN049,AGOV,28189908,T.G. Limiter Removal,Secret Rare,
528,AGOV-EN050,AGOV,54573517,T.G. All Clear,Super Rare,
529,AGOV-EN051,AGOV,81978611,Xyz Entrust,Common,
530,AGOV-EN052,AGOV,17462320,Realm Elegy,Super Rare,
531,AGOV-EN053,AGOV,54851325,Realm Eulogy,Common,
532,AGOV-EN054,AGOV,80845034,WANTED: Seeker of Sinful Spoils,Quarter Century Secret Rare,
533,AGOV-EN054,AGOV,80845034,WANTED: Seeker of Sinful Spoils,Secret Rare,
534,AGOV-EN055,AGOV,16240772,Sinful Spoils of Doom - Rciela,Common,
535,AGOV-EN056,AGOV,53639887,Divine Temple of the Snake-Eye,Quarter Century Secret Rare,
536,AGOV-EN056,AGOV,53639887,Divine Temple of the Snake-Eye,Ultra Rare,
537,AGOV-EN057,AGOV,89023486,Original Sinful Spoils - Snake-Eye,Quarter Century Secret Rare,
538,AGOV-EN057,AGOV,89023486,Original Sinful Spoils - Snake-Eye,Ultra Rare,
539,AGOV-EN058,AGOV,16528181,King's Sarcophagus,Quarter Century Secret Rare,
540,AGOV-EN058,AGOV,16528181,King's Sarcophagus,Ultra Rare,
541,AGOV-EN059,AGOV,42516299,Fire Recovery,Super Rare,
542,AGOV-EN060,AGOV,88901994,Synchro Rumble,Super Rare,
543,AGOV-EN061,AGOV,15306543,Stars Align Above the Shrine,Common,
544,AGOV-EN062,AGOV,41790641,Wattkingdom,Common,
545,AGOV-EN063,AGOV,78789356,Ogdoadic Daybreak,Common,
546,AGOV-EN064,AGOV,14283055,Concours de Cuisine (Culinary Confrontation),Common,
547,AGOV-EN065,AGOV,40678060,Angelica's Angelic Ring,Common,
548,AGOV-EN066,AGOV,77066768,Card Scanner,Common,
549,AGOV-EN067,AGOV,3461403,The Immortal Bushi Mourns the Mortal Body,Common,
550,AGOV-EN068,AGOV,40456412,Miracle of the Supreme King,Common,
551,AGOV-EN069,AGOV,76840111,Soul of the Supreme Celestial King,Common,
552,AGOV-EN070,AGOV,2339825,T.G. Close,Common,
553,AGOV-EN071,AGOV,39733924,Full-Armored Xyz,Common,
554,AGOV-EN072,AGOV,75728539,Sharv Sarga,Common,
555,AGOV-EN073,AGOV,2116237,Loka Samsara,Common,
556,AGOV-EN074,AGOV,38511382,Sinful Spoils of Betrayal - Silvera,Super Rare,
557,AGOV-EN075,AGOV,74906081,Startling Stare of the Snake-Eyes,Common,
558,AGOV-EN076,AGOV,1490690,Canopic Protector,Super Rare,
559,AGOV-EN077,AGOV,33499794,Nemleria Repeter,Common,
560,AGOV-EN078,AGOV,60883493,Vanquish Soul Snow Devil,Common,
561,AGOV-EN079,AGOV,6278008,Starry Dragon's Cycle,Super Rare,
562,AGOV-EN080,AGOV,33676146,Escapegoat,Common,
563,AGOV-EN081,AGOV,25131968,Ken the Warrior Dragon,Common,
564,AGOV-EN082,AGOV,52126602,Gen the Diamond Tiger,Common,
565,AGOV-EN083,AGOV,98520301,Asset Mountis,Common,
566,AGOV-EN084,AGOV,25919316,Pitknight Filly,Common,
567,AGOV-EN085,AGOV,51033014,Wattsychic Fighting Porter,Common,
568,AGOV-EN086,AGOV,87498729,Fallen of the Tistina,Common,
569,AGOV-EN087,AGOV,24892828,Returned of the Tistina,Common,
570,AGOV-EN088,AGOV,50281477,Tainted of the Tistina,Quarter Century Secret Rare,
571,AGOV-EN088,AGOV,50281477,Tainted of the Tistina,Ultra Rare,
572,AGOV-EN089,AGOV,87676171,"Tistina, the Divinity that Defies Darkness",Quarter Century Secret Rare,
573,AGOV-EN089,AGOV,87676171,"Tistina, the Divinity that Defies Darkness",Ultra Rare,
574,AGOV-EN090,AGOV,13070280,Play of the Tistina,Common,
575,AGOV-EN091,AGOV,59069885,Embrace of the Tistina,Super Rare,
576,AGOV-EN092,AGOV,86553594,Discordance of the Tistina,Common,
577,AGOV-EN093,AGOV,8910240,Rose Papillon,Common,
578,AGOV-EN094,AGOV,8085950,Burning Dragon,Super Rare,
579,AGOV-EN095,AGOV,5916510,Starring Knight,Common,
580,AGOV-EN096,AGOV,844056,Red Arrows,Common,
581,AGOV-EN097,AGOV,36848764,Sweet Roommaid,Common,
582,AGOV-EN098,AGOV,72233469,Lil-la Rap,Common,
583,AGOV-EN099,AGOV,47961342,Switch Point,Super Rare,
584,AGOV-EN100,AGOV,73355951,Alpha Summon,Common,
585,ALIN-EN000,ALIN,,Dragon Master Lords,Quarter Century Secret Rare,
586,ALIN-EN001,ALIN,,Wizard @Ignister,Super Rare,
587,ALIN-EN002,ALIN,,Backup @Ignister,Quarter Century Secret Rare,
588,ALIN-EN002,ALIN,,Backup @Ignister,Ultra Rare,
589,ALIN-EN003,ALIN,,Kurikurinku @Ignister,Common,
590,ALIN-EN004,ALIN,,Dark Magician Girl the Magician's Apprentice,Quarter Century Secret Rare,
591,ALIN-EN004,ALIN,,Dark Magician Girl the Magician's Apprentice,Secret Rare,
592,ALIN-EN005,ALIN,,Evil HERO Vicious Claws,Common,
593,ALIN-EN006,ALIN,,Regulus the Fairy Beast,Common,
594,ALIN-EN007,ALIN,,Spore the Fairy Seed,Common,
595,ALIN-EN008,ALIN,,Kuribon the Fairy Spirit,Common,
596,ALIN-EN009,ALIN,,Heraldic Beast Gryphon,Super Rare,
597,ALIN-EN010,ALIN,,Heraldic Beast Stad Whale,Common,
598,ALIN-EN011,ALIN,,Diabellstar Vengeance,Quarter Century Secret Rare,
599,ALIN-EN011,ALIN,,Diabellstar Vengeance,Secret Rare,
600,ALIN-EN012,ALIN,,Diabellze the White Witch,Super Rare,
601,ALIN-EN013,ALIN,,Regenesis Warrior,Common,
602,ALIN-EN014,ALIN,,Regenesis Sage,Quarter Century Secret Rare,
603,ALIN-EN014,ALIN,,Regenesis Sage,Ultra Rare,
604,ALIN-EN015,ALIN,,Regenesis Dragon,Common,
605,ALIN-EN016,ALIN,,Regenesis Archfiend,Quarter Century Secret Rare,
606,ALIN-EN016,ALIN,,Regenesis Archfiend,Secret Rare,
607,ALIN-EN017,ALIN,,Regenesis Lord,Quarter Century Secret Rare,
608,ALIN-EN017,ALIN,,Regenesis Lord,Ultra Rare,
609,ALIN-EN018,ALIN,,"Spectral, Dragon Ruler of Flickers",Quarter Century Secret Rare,
610,ALIN-EN018,ALIN,,"Spectral, Dragon Ruler of Flickers",Ultra Rare,
611,ALIN-EN019,ALIN,,"Nebulus, Dragon Ruler of Mishaps",Quarter Century Secret Rare,
612,ALIN-EN019,ALIN,,"Nebulus, Dragon Ruler of Mishaps",Ultra Rare,
613,ALIN-EN020,ALIN,,Argostars - Fierce Parthe,Super Rare,
614,ALIN-EN021,ALIN,,Prima Materiactor,Common,
615,ALIN-EN022,ALIN,,Star Ryzeal,Quarter Century Secret Rare,
616,ALIN-EN022,ALIN,,Star Ryzeal,Secret Rare,
617,ALIN-EN023,ALIN,,Maliss <P> March Hare,Quarter Century Secret Rare,
618,ALIN-EN023,ALIN,,Maliss <P> March Hare,Secret Rare,
619,ALIN-EN024,ALIN,,Tensei Ryu-Ge Anva,Common,
620,ALIN-EN025,ALIN,,Red-Eyes Metal Claws Dragon,Super Rare,
621,ALIN-EN026,ALIN,,Cyber Jormungardr,Common,
622,ALIN-EN027,ALIN,,Cyberdark Wurm,Quarter Century Secret Rare,
623,ALIN-EN027,ALIN,,Cyberdark Wurm,Ultra Rare,
624,ALIN-EN028,ALIN,,Live☆Twin Lil-la Sweet,Quarter Century Secret Rare,
625,ALIN-EN028,ALIN,,Live☆Twin Lil-la Sweet,Ultra Rare,
626,ALIN-EN029,ALIN,,Moissa Wight,Common,
627,ALIN-EN030,ALIN,,NT8000 - SIRIUS,Common,
628,ALIN-EN031,ALIN,,Wicked Serpent Night Dragon,Common,
629,ALIN-EN032,ALIN,,Crimson Firewing Pegasus,Common,
630,ALIN-EN033,ALIN,,Brain Controller,Common,
631,ALIN-EN034,ALIN,,Bomber Place,Common,
632,ALIN-EN035,ALIN,,Azamina,Super Rare,
633,ALIN-EN036,ALIN,,Fallen Angel of the Golden Land,Quarter Century Secret Rare,
634,ALIN-EN036,ALIN,,Fallen Angel of the Golden Land,Ultra Rare,
635,ALIN-EN037,ALIN,,Filia Regis,Super Rare,
636,ALIN-EN038,ALIN,,Firewall Saber Dragon,Super Rare,
637,ALIN-EN039,ALIN,,Ancient Fairy Life Dragon,Super Rare,
638,ALIN-EN040,ALIN,,Snake-Eyes Vengeance Dragon,Quarter Century Secret Rare,
639,ALIN-EN040,ALIN,,Snake-Eyes Vengeance Dragon,Ultra Rare,
640,ALIN-EN041,ALIN,,Poplar of the White Forest,Super Rare,
641,ALIN-EN042,ALIN,,Legendary Lord Six Samurai - Kizan,Common,
642,ALIN-EN043,ALIN,,"Juraishin, the Cursed Thunder God",Quarter Century Secret Rare,
643,ALIN-EN043,ALIN,,"Juraishin, the Cursed Thunder God",Ultra Rare,
644,ALIN-EN044,ALIN,,Code Igniter,Common,
645,ALIN-EN045,ALIN,,Number 69: Heraldry Crest - Shatter Stream,Common,
646,ALIN-EN046,ALIN,,Number 69: Heraldry Crest - Dark Matter Demolition,Quarter Century Secret Rare,
647,ALIN-EN046,ALIN,,Number 69: Heraldry Crest - Dark Matter Demolition,Ultra Rare,
648,ALIN-EN047,ALIN,,"Chasma, Dragon Ruler of Auroras",Quarter Century Secret Rare,
649,ALIN-EN047,ALIN,,"Chasma, Dragon Ruler of Auroras",Secret Rare,
650,ALIN-EN048,ALIN,,"Eclipse, Dragon Ruler of Catastrophes",Quarter Century Secret Rare,
651,ALIN-EN048,ALIN,,"Eclipse, Dragon Ruler of Catastrophes",Ultra Rare,
652,ALIN-EN049,ALIN,,"Disaster, Dragon Ruler of All Apocalypses",Quarter Century Secret Rare,
653,ALIN-EN049,ALIN,,"Disaster, Dragon Ruler of All Apocalypses",Ultra Rare,
654,ALIN-EN050,ALIN,,Steamed Sabersaurus,Common,
655,ALIN-EN051,ALIN,,Allied Code Talker @Ignister,Quarter Century Secret Rare,
656,ALIN-EN051,ALIN,,Allied Code Talker @Ignister,Secret Rare,
657,ALIN-EN052,ALIN,,Evil★Twin Ki-sikil Deal,Super Rare,
658,ALIN-EN053,ALIN,,"Dogurad, the Stonetrooper",Common,
659,ALIN-EN054,ALIN,,A.I. Connect,Super Rare,
660,ALIN-EN055,ALIN,,World of Spirits,Super Rare,
661,ALIN-EN056,ALIN,,Flash of Heraldry,Super Rare,
662,ALIN-EN057,ALIN,,Filia Diabell,Common,
663,ALIN-EN058,ALIN,,Witch of the White Forest,Quarter Century Secret Rare,
664,ALIN-EN058,ALIN,,Witch of the White Forest,Ultra Rare,
665,ALIN-EN059,ALIN,,Regenesis,Quarter Century Secret Rare,
666,ALIN-EN059,ALIN,,Regenesis,Secret Rare,
667,ALIN-EN060,ALIN,,Regenesis Code,Super Rare,
668,ALIN-EN061,ALIN,,Here There Be Dragons,Common,
669,ALIN-EN062,ALIN,,Argostars - Giantslaying,Super Rare,
670,ALIN-EN063,ALIN,,Materiactor Meltthrough,Common,
671,ALIN-EN064,ALIN,,Maliss in the Mirror,Super Rare,
672,ALIN-EN065,ALIN,,Wight Reanimator,Common,
673,ALIN-EN066,ALIN,,Gordian Slicer,Quarter Century Secret Rare,
674,ALIN-EN066,ALIN,,Gordian Slicer,Secret Rare,
675,ALIN-EN067,ALIN,,Chaotic Elements,Common,
676,ALIN-EN068,ALIN,,Let's Go Together,Common,
677,ALIN-EN069,ALIN,,Seven Stars Slash - Army Annihilator Hagun,Common,
678,ALIN-EN070,ALIN,,SA.I.dekick,Common,
679,ALIN-EN071,ALIN,,Eternal Sunshine,Common,
680,ALIN-EN072,ALIN,,Curse of Diabell,Common,
681,ALIN-EN073,ALIN,,Sinful Spoils Sanctification,Common,
682,ALIN-EN074,ALIN,,Regenesis Birth,Common,
683,ALIN-EN075,ALIN,,Ryzeal Mass Driver,Common,
684,ALIN-EN076,ALIN,,Ryu-Ge End,Common,
685,ALIN-EN077,ALIN,,Eldlixir of the Glorious Golden Land,Super Rare,
686,ALIN-EN078,ALIN,,Songs of the Dominators,Quarter Century Secret Rare,
687,ALIN-EN078,ALIN,,Songs of the Dominators,Secret Rare,
688,ALIN-EN079,ALIN,,Dragon's Mind,Common,
689,ALIN-EN080,ALIN,,Abduction,Super Rare,
690,ALIN-EN081,ALIN,,Dawn Angel Kambi,Common,
691,ALIN-EN082,ALIN,,Hrimnir the Divine Follower,Common,
692,ALIN-EN083,ALIN,,Vingolf's Blessing,Common,
693,ALIN-EN084,ALIN,,Aspischool,Common,
694,ALIN-EN085,ALIN,,Toxic Boxfish,Super Rare,
695,ALIN-EN086,ALIN,,Fish and Bids,Common,
696,ALIN-EN087,ALIN,,Replicard LAD,Super Rare,
697,ALIN-EN088,ALIN,,Sakra Vendirage,Super Rare,
698,ALIN-EN089,ALIN,,Tiki Peace,Common,
699,ALIN-EN090,ALIN,,"Mitsurugi no Mikoto, Aramasa",Super Rare,
700,ALIN-EN091,ALIN,,"Mitsurugi no Miko, Wousu",Common,
701,ALIN-EN092,ALIN,,Ame no Habakiri no Mitsurugi,Super Rare,
702,ALIN-EN093,ALIN,,Mitsurugi Mirror,Common,
703,ALIN-EN094,ALIN,,Mitsurugi Magatama,Super Rare,
704,ALIN-EN095,ALIN,,Mitsurugi Sacred Boundary,Common,
705,ALIN-EN096,ALIN,,Mitsurugi Tempest,Common,
706,ALIN-EN097,ALIN,,Dipity,Common,
707,ALIN-EN098,ALIN,,Giant Kra-Corn,Common,
708,ALIN-EN100,ALIN,,Dragolithia Kunzite,Super Rare,
709,AMDE-EN001,AMDE,38339996,Rescue-ACE Impulse,Super Rare,
710,AMDE-EN002,AMDE,65734501,Rescue-ACE Air Lifter,Rare,
711,AMDE-EN003,AMDE,91222209,Rescue-ACE Monitor,Super Rare,
712,AMDE-EN004,AMDE,37617348,Rescue-ACE Hydrant,Collector's Rare,
713,AMDE-EN004,AMDE,37617348,Rescue-ACE Hydrant,Ultra Rare,
714,AMDE-EN005,AMDE,64612053,Rescue-ACE Fire Attacker,Rare,
715,AMDE-EN006,AMDE,90000652,Rescue-ACE Fire Engine,Super Rare,
716,AMDE-EN007,AMDE,37495766,Rescue-ACE Turbulence,Collector's Rare,
717,AMDE-EN007,AMDE,37495766,Rescue-ACE Turbulence,Ultra Rare,
718,AMDE-EN008,AMDE,63899465,Rescue-ACE HQ,Rare,
719,AMDE-EN009,AMDE,99984170,RESCUE!,Ultra Rare,
720,AMDE-EN010,AMDE,26372118,ALERT!,Ultra Rare,
721,AMDE-EN011,AMDE,62777823,CONTAIN!,Rare,
722,AMDE-EN012,AMDE,99162522,EXTINGUISH!,Rare,
723,AMDE-EN013,AMDE,25550531,Purrely,Collector's Rare,
724,AMDE-EN013,AMDE,25550531,Purrely,Ultra Rare,
725,AMDE-EN014,AMDE,52645235,Epurrely Happiness,Rare,
726,AMDE-EN015,AMDE,98049934,Epurrely Beauty,Super Rare,
727,AMDE-EN016,AMDE,24434049,Epurrely Plump,Super Rare,
728,AMDE-EN017,AMDE,51822687,Expurrely Happiness,Collector's Rare,
729,AMDE-EN017,AMDE,51822687,Expurrely Happiness,Super Rare,
730,AMDE-EN018,AMDE,83827392,Expurrely Noir,Collector's Rare,
731,AMDE-EN018,AMDE,83827392,Expurrely Noir,Super Rare,
732,AMDE-EN019,AMDE,20212491,Stray Purrely Street,Rare,
733,AMDE-EN020,AMDE,56700100,My Friend Purrely,Collector's Rare,
734,AMDE-EN020,AMDE,56700100,My Friend Purrely,Ultra Rare,
735,AMDE-EN021,AMDE,82105704,Purrely Happy Memory,Rare,
736,AMDE-EN022,AMDE,29599813,Purrely Pretty Memory,Collector's Rare,
737,AMDE-EN022,AMDE,29599813,Purrely Pretty Memory,Ultra Rare,
738,AMDE-EN023,AMDE,55584558,Purrely Delicious Memory,Rare,
739,AMDE-EN024,AMDE,82983267,Purrelyeap!?,Rare,
740,AMDE-EN025,AMDE,18377261,Ha-Re the Sword Mikanko,Collector's Rare,
741,AMDE-EN025,AMDE,18377261,Ha-Re the Sword Mikanko,Super Rare,
742,AMDE-EN026,AMDE,54862960,Ni-Ni the Mirror Mikanko,Collector's Rare,
743,AMDE-EN026,AMDE,54862960,Ni-Ni the Mirror Mikanko,Super Rare,
744,AMDE-EN027,AMDE,81260679,Ohime the Manifested Mikanko,Ultra Rare,
745,AMDE-EN028,AMDE,17255673,Heavenly Gate of the Mikanko,Ultra Rare,
746,AMDE-EN029,AMDE,44649322,The Great Mikanko Ceremony,Rare,
747,AMDE-EN030,AMDE,80044027,Mikanko Fire Dance,Super Rare,
748,AMDE-EN031,AMDE,16433136,Mikanko Purification Dance,Rare,
749,AMDE-EN032,AMDE,43527730,Mikanko Water Arabesque,Ultra Rare,
750,AMDE-EN033,AMDE,79912449,Mikanko Reflection Rondo,Collector's Rare,
751,AMDE-EN033,AMDE,79912449,Mikanko Reflection Rondo,Rare,
752,AMDE-EN034,AMDE,16310544,Mikanko Kagura,Rare,
753,AMDE-EN035,AMDE,42705243,Mikanko Promise,Rare,
754,AMDE-EN036,AMDE,78199891,Mikanko Rivalry,Rare,
755,AMDE-EN037,AMDE,96399967,"Gizmek Naganaki, the Sunrise Signaler",Rare,
756,AMDE-EN038,AMDE,56824871,Infernoble Knight - Renaud,Collector's Rare,
757,AMDE-EN038,AMDE,56824871,Infernoble Knight - Renaud,Super Rare,
